Business_Name,ZCTA5,Public Address Street,Public Address City,Public Zip,Full Address,Geo,Operational_Status,Places_ID
Pharmacy,44131,6160 Brecksville Rd,Independence,44131,"6160 Brecksville Rd, Independence, OH 44131, USA","41.3958729,-81.640782",OPERATIONAL,ChIJMT1HazbkMIgRJlBvEcAQ3l4
MetroHealth Ohio City Health Center - Pharmacy,44102,4757 Lorain Ave,Cleveland,44102,"4757 Lorain Ave, Cleveland, OH 44102, USA","41.477800099999996,-81.7196153",OPERATIONAL,ChIJefa0BePxMIgRuercy20F2Hg
AHF Pharmacy - Cleveland,44115,2829 Euclid Ave,Cleveland,44115,"2829 Euclid Ave, Cleveland, OH 44115, USA","41.50262,-81.6686153",OPERATIONAL,ChIJlXoZGl76MIgR6i0GQu5EKis
North Olmsted Lowcost Pharmacy,44070,26901 Brookpark Rd Ext,North Olmsted,44070,"26901 Brookpark Rd Ext, North Olmsted, OH 44070, USA","41.4194241,-81.9222882",OPERATIONAL,ChIJVzYYZ6qTMIgRxc7FktAiYpQ
CVS Pharmacy,44114,840 Euclid Ave,Cleveland,44114,"840 Euclid Ave, Cleveland, OH 44114, USA","41.4998716,-81.6871405",OPERATIONAL,ChIJsYjln4D6MIgRBEevcvAS5j0
CVS Pharmacy,44136,18200 Royalton Rd,Strongsville,44136,"18200 Royalton Rd, Strongsville, OH 44136, USA","41.317113400000004,-81.8280719",OPERATIONAL,ChIJ5YTQt4PqMIgR39cHEgBQB6M
CVS Pharmacy,44111,3100 W 117th St,Cleveland,44111,"3100 W 117th St, Cleveland, OH 44111, USA","41.467985899999995,-81.7716954",OPERATIONAL,ChIJfxMSu_3xMIgRz73spsaCPjc
Walgreens Pharmacy,44109,3415 Clark Ave,Cleveland,44109,"3415 Clark Ave, Cleveland, OH 44109, USA","41.469343099999996,-81.7069312",OPERATIONAL,ChIJ6w78LRrwMIgRTe-RW5P4zGk
MetroHealth Main Campus Pharmacy,44109,2500 Metrohealth Dr,Cleveland,44109,"2500 Metrohealth Dr, Cleveland, OH 44109, USA","41.4612658,-81.6975224",OPERATIONAL,ChIJ1_bbGQLwMIgRIp1J5XlD81M
Walgreens Pharmacy,44130,6300 Pearl Rd,Parma Heights,44130,"6300 Pearl Rd, Parma Heights, OH 44130, USA","41.3894886,-81.76436509999999",OPERATIONAL,ChIJ_6OCsLPuMIgR0buPC3SuZ_Y
Cleveland LowCost Pharmacy,44135,14529 Puritas Ave,Cleveland,44135,"14529 Puritas Ave, Cleveland, OH 44135, USA","41.4334002,-81.7969341",OPERATIONAL,ChIJ33Su2MvtMIgRdyMmtYljgHI
Clark LowCost Pharmacy,44109,3107 Clark Ave,Cleveland,44109,"3107 Clark Ave, Cleveland, OH 44109, USA","41.469609999999996,-81.7035802",OPERATIONAL,ChIJ38y06RrwMIgRHnM1vw06duU
Discount Drug Mart Pharmacy Olmsted Falls,44138,8191 Columbia Rd #252,Olmsted Falls,44138,"8191 Columbia Rd #252, Olmsted Falls, OH 44138, USA","41.3731386,-81.90093159999999",OPERATIONAL,ChIJjyKx8RGVMIgRRcbo8tSPj54
Walgreens Pharmacy,44039,33760 Center Ridge Rd,North Ridgeville,44039,"33760 Center Ridge Rd, North Ridgeville, OH 44039, USA","41.401523499999996,-81.990948",OPERATIONAL,ChIJ0UtJRdOWMIgR_h7usLorhiw
CVS Pharmacy,44039,35000 Center Ridge Rd,North Ridgeville,44039,"35000 Center Ridge Rd, North Ridgeville, OH 44039, USA","41.3945881,-82.0059272",OPERATIONAL,ChIJXXFVvS-XMIgR6hFuJeRX9R8
Walgreens Pharmacy,44145,25524 Center Ridge Rd,Westlake,44145,"25524 Center Ridge Rd, Westlake, OH 44145, USA","41.456375099999995,-81.9028321",OPERATIONAL,ChIJVxbXx4ySMIgRIh9fysbzopk
Walgreens Pharmacy,44070,24590 Lorain Rd,North Olmsted,44070,"24590 Lorain Rd, North Olmsted, OH 44070, USA","41.4272085,-81.8949665",OPERATIONAL,ChIJ63N8SBqTMIgRu-apb1KFX0c
Giant Eagle Pharmacy,44136,15919 Pearl Rd,Strongsville,44136,"15919 Pearl Rd, Strongsville, OH 44136, USA","41.3006682,-81.83259540000002",OPERATIONAL,ChIJo9iKq4HqMIgRlzarPf1u95c
Meijer Pharmacy,44011,1810 Nagel Rd,Avon,44011,"1810 Nagel Rd, Avon, OH 44011, USA","41.461023499999996,-81.9912312",OPERATIONAL,ChIJeUJcPCeRMIgRdcNnogb2Aqg
Walgreens Pharmacy,44131,127 E Pleasant Valley Rd,Seven Hills,44131,"127 E Pleasant Valley Rd, Seven Hills, OH 44131, USA","41.3619292,-81.6837023",OPERATIONAL,ChIJixDA7RjmMIgRCLu62_3LW0s
CVS Pharmacy,44070,23351 Lorain Rd,North Olmsted,44070,"23351 Lorain Rd, North Olmsted, OH 44070, USA","41.4341116,-81.8795416",OPERATIONAL,ChIJZTbbgCeTMIgRmYtqXek07gM
Southwest Community Pharmacy,44130,18697 Bagley Rd,Cleveland,44130,"18697 Bagley Rd, Cleveland, OH 44130, USA","41.3703243,-81.8319626",OPERATIONAL,ChIJl_cGUQ3rMIgRBez94G15iPM
Giant Eagle Pharmacy,44017,50 W Bridge St,Berea,44017,"50 W Bridge St, Berea, OH 44017, USA","41.3672867,-81.8560655",OPERATIONAL,ChIJizbdvTDrMIgRnbn-4YOF20A
MetroHealth Middleburg Heights November Family Health Center - Pharmacy,44130,7800 Pearl Rd,Middleburg Heights,44130,"7800 Pearl Rd, Middleburg Heights, OH 44130, USA","41.353626999999996,-81.8215077",OPERATIONAL,ChIJ8Qj9_NnrMIgR-IpFRTUy_D8
Walgreens Pharmacy,44116,21010 Center Ridge Rd,Rocky River,44116,"21010 Center Ridge Rd, Rocky River, OH 44116, USA","41.462063799999996,-81.85312789999999",OPERATIONAL,ChIJM3e2zFrtMIgRNF_pcBkk0d8
Costco Pharmacy,44136,16690 Royalton Rd,Strongsville,44136,"16690 Royalton Rd, Strongsville, OH 44136, USA","41.3170516,-81.815212",OPERATIONAL,ChIJNa2MJXnqMIgRhs5wig5Zq24
Walmart Pharmacy,44136,8585 Pearl Rd,Strongsville,44136,"8585 Pearl Rd, Strongsville, OH 44136, USA","41.346112399999996,-81.8198744",OPERATIONAL,ChIJXxoRzFXqMIgRjc0f48cJ5Vo
Rx Options Pharmacy,44087,2181 E Aurora Rd,Twinsburg,44087,"2181 E Aurora Rd, Twinsburg, OH 44087, USA","41.3123837,-81.46082559999999",OPERATIONAL,ChIJy59AJhAfMYgRPzjsVsP_5EU
Skilled Care Pharmacy Cleveland,44147,9299 Market Pl,Broadview Heights,44147,"9299 Market Pl, Broadview Heights, OH 44147, USA","41.3154032,-81.6625019",OPERATIONAL,ChIJ3WQ5lZbnMIgRNbn4rRtgGPQ
Skilled Care Pharmacy,44087,1750 Highland Rd,Twinsburg,44087,"1750 Highland Rd, Twinsburg, OH 44087, USA","41.297182899999996,-81.46231089999999",OPERATIONAL,ChIJiTVAtHEfMYgRGlo12jKJ8N8
EnvisionRxOptions,44087,2181 E Aurora Rd #201,Twinsburg,44087,"2181 E Aurora Rd #201, Twinsburg, OH 44087, USA","41.3119843,-81.46096229999999",OPERATIONAL,ChIJN6Hc1Q8fMYgRYjlzTQjAd_E
Walgreens Pharmacy,44087,9043 Darrow Rd,Twinsburg,44087,"9043 Darrow Rd, Twinsburg, OH 44087, USA","41.3118695,-81.4395019",OPERATIONAL,ChIJ7Rf3rzofMYgReEo1VngRypY
CVS Pharmacy,44125,11223 Granger Rd,Garfield Heights,44125,"11223 Granger Rd, Garfield Heights, OH 44125, USA","41.4175392,-81.6069984",OPERATIONAL,ChIJNdyBGoHkMIgR2OM1fNwfvog
CVS Pharmacy,44087,8059 Darrow Rd,Twinsburg,44087,"8059 Darrow Rd, Twinsburg, OH 44087, USA","41.285355200000005,-81.4397844",OPERATIONAL,ChIJBZoAzVkfMYgRj_uUj5WNM3E
Giant Eagle Pharmacy,44087,8960 Darrow Rd,Twinsburg,44087,"8960 Darrow Rd, Twinsburg, OH 44087, USA","41.309474,-81.44206799999999",OPERATIONAL,ChIJLQsdtDsfMYgRiAQux88Fe_8
Cleveland Clinic Twinsburg Ambulatory Pharmacy,44087,8701 Darrow Rd,Twinsburg,44087,"8701 Darrow Rd, Twinsburg, OH 44087, USA","41.302484199999995,-81.4378239",OPERATIONAL,ChIJFVgEHkgfMYgRmhMhLLTQmAg
Modern Pharmacy Consultants,44067,907 W Aurora Rd,Northfield,44067,"907 W Aurora Rd, Northfield, OH 44067, USA","41.3157596,-81.5714072",OPERATIONAL,ChIJu32Vke3gMIgRv4U-l19cFvI
CVS Pharmacy,44087,10085 Darrow Rd,Twinsburg,44087,"10085 Darrow Rd, Twinsburg, OH 44087, USA","41.340379,-81.4390146",OPERATIONAL,ChIJyeRS1sceMYgRQOMLfPfcSQA
Walgreens Pharmacy,44056,663 E Aurora Rd,Macedonia,44056,"663 E Aurora Rd, Macedonia, OH 44056, USA","41.3143999,-81.51537900000001",OPERATIONAL,ChIJS1ceotgfMYgR_xYcY-RgFnY
Walgreens Pharmacy,44202,95 W Garfield Rd,Aurora,44202,"95 W Garfield Rd, Aurora, OH 44202, USA","41.317244699999996,-81.34877",OPERATIONAL,ChIJb94b59IZMYgRNGmM0KX5DBA
Edgepark,44087,1810 Summit Commerce Park,Twinsburg,44087,"1810 Summit Commerce Park, Twinsburg, OH 44087, USA","41.286189799999995,-81.4507299",OPERATIONAL,ChIJuaRxh2AfMYgRQ8kUC5rTSVM
Walmart Pharmacy,44056,8160 Macedonia Commons Blvd,Macedonia,44056,"8160 Macedonia Commons Blvd, Macedonia, OH 44056, USA","41.310137499999996,-81.5195262",OPERATIONAL,ChIJiwBZZiDgMIgREDbULhqyVnE
CVS Pharmacy,44118,2160 Lee Rd,Cleveland Heights,44118,"2160 Lee Rd, Cleveland Heights, OH 44118, USA","41.5004857,-81.56576600000001",OPERATIONAL,ChIJ0b4w-1H8MIgRxi-yi-FEPR0
Walgreens Pharmacy,44146,520 Broadway Ave,Bedford,44146,"520 Broadway Ave, Bedford, OH 44146, USA","41.395347699999995,-81.5409974",OPERATIONAL,ChIJC1A10EPiMIgR9rYZfXrLAgw
GEM Edwards Pharmacy,44236,5640 Hudson Industrial Pkwy,Hudson,44236,"5640 Hudson Industrial Pkwy, Hudson, OH 44236, USA","41.214966499999996,-81.4292545",OPERATIONAL,ChIJ96rzo1ghMYgR5sbWqzlGk2w
Walgreens Pharmacy,44124,5644 Mayfield Rd,Lyndhurst,44124,"5644 Mayfield Rd, Lyndhurst, OH 44124, USA","41.519464899999996,-81.4761892",OPERATIONAL,ChIJDYeG9CsCMYgRwXYk6QMBAog
Walgreens Pharmacy,44139,6270 SOM Ctr Rd,Solon,44139,"6270 SOM Ctr Rd, Solon, OH 44139, USA","41.3889901,-81.43870799999999",OPERATIONAL,ChIJvZBM2HEcMYgRNzmoU1AB-Bk
Walgreens Pharmacy,44224,2086 Graham Rd,Stow,44224,"2086 Graham Rd, Stow, OH 44224, USA","41.166377999999995,-81.4392519",OPERATIONAL,ChIJhUetnYgmMYgRDcgUgwpWXi4
Walgreens Pharmacy,44118,3020 Mayfield Rd,Cleveland Heights,44118,"3020 Mayfield Rd, Cleveland Heights, OH 44118, USA","41.5142175,-81.5722073",OPERATIONAL,ChIJs4tKtDn8MIgRi6Cz3Lvk0Yg
CVS Pharmacy,44139,33840 Aurora Rd,Solon,44139,"33840 Aurora Rd, Solon, OH 44139, USA","41.3847568,-81.438159",OPERATIONAL,ChIJsf-1YnIcMYgR2sJUDmzxR0w
CVS Pharmacy,44221,641 Graham Rd,Cuyahoga Falls,44221,"641 Graham Rd, Cuyahoga Falls, OH 44221, USA","41.1610898,-81.48945049999999",OPERATIONAL,ChIJWYg25KMnMYgRgHfmgLhqkqE
CVS Pharmacy,44202,18855 N Market Pl Dr,Aurora,44202,"18855 N Market Pl Dr, Aurora, OH 44202, USA","41.3577849,-81.386659",OPERATIONAL,ChIJl6BDSn4ZMYgRAyJb9BKK6xk
CVS Pharmacy,44067,9302 Olde 8 Rd,Northfield,44067,"9302 Olde 8 Rd, Northfield, OH 44067, USA","41.31286720000001,-81.5384373",OPERATIONAL,ChIJnS95j0DgMIgRyXPWbUx7CMY
Cleveland Clinic - Family Health and Surgery Center Twinsburg,44087,8701 Darrow Rd,Twinsburg,44087,"8701 Darrow Rd, Twinsburg, OH 44087, USA","41.302322,-81.4383323",OPERATIONAL,ChIJdaciGkgfMYgRepW6jevcqlY
Walmart Pharmacy,44202,15050 Herrington Drive,Middlefield,44062,"15050 Herrington Drive, Middlefield, OH 44062, USA","41.3449099,-81.3983578",OPERATIONAL,ChIJh-1kGNJzMYgReTrtoe6oxuo
CVS Pharmacy,44236,5783 Darrow Rd,Hudson,44236,"5783 Darrow Rd, Hudson, OH 44236, USA","41.2225359,-81.4397141",OPERATIONAL,ChIJG40DiLAhMYgRnMdcXQ2epBU
New Choice Pharmacy,44223,1900 23rd St,Cuyahoga Falls,44223,"1900 23rd St, Cuyahoga Falls, OH 44223, USA","41.132008,-81.510701",OPERATIONAL,ChIJB_aYmP4nMYgRf3WGDWLMHpg
Walgreens Pharmacy,44120,16400 Chagrin Blvd,Shaker Heights,44120,"16400 Chagrin Blvd, Shaker Heights, OH 44120, USA","41.4639431,-81.5666454",OPERATIONAL,ChIJp-4Ftdv8MIgRHRPxF5WswpQ
Walgreens Pharmacy,44125,12777 Rockside Rd,Garfield Heights,44125,"12777 Rockside Rd, Garfield Heights, OH 44125, USA","41.401360499999996,-81.5955797",OPERATIONAL,ChIJUcuUAY_jMIgRmnrNsUkWk3k
Meijer Pharmacy,44224,4303 Kent Rd,Stow,44224,"4303 Kent Rd, Stow, OH 44224, USA","41.159130100000006,-81.4043228",OPERATIONAL,ChIJLbmtY-0lMYgRF34G-HycNA8
Costco Pharmacy,44236,6720 Bass Pro Dr,Hudson,44236,"6720 Bass Pro Dr, Hudson, OH 44236, USA","41.265441599999996,-81.5074453",OPERATIONAL,ChIJHa0x_HIgMYgRHhfY3cPP7-g
Giant Eagle Pharmacy,44139,34310 Aurora Rd,Solon,44139,"34310 Aurora Rd, Solon, OH 44139, USA","41.3819211,-81.4366541",OPERATIONAL,ChIJKdGAIXMcMYgRStkxik8BPkk
CVS Pharmacy,44067,8282 Golden Link Blvd,Northfield,44067,"8282 Golden Link Blvd, Northfield, OH 44067, USA","41.3113685,-81.527757",OPERATIONAL,ChIJl6BDSn4ZMYgRGICdBlptAqY
Cleveland Clinic Bainbridge Internal Medicine,44023,17747 Chillicothe Rd Suite 204,Chagrin Falls,44023,"17747 Chillicothe Rd Suite 204, Chagrin Falls, OH 44023, USA","41.3866065,-81.3384932",OPERATIONAL,ChIJYQ7B8oIQMYgR45SqhP_p7ZU
Lerman Rachael M,44024,13207 Ravenna Rd,Chardon,44024,"13207 Ravenna Rd, Chardon, OH 44024, USA","41.508849999999995,-81.19018799999999",OPERATIONAL,ChIJt3TMlWYLMYgRVuIhZTNsw90
Walgreens Pharmacy,44483,3390 Elm Rd NE,Warren,44483,"3390 Elm Rd NE, Warren, OH 44483, USA","41.2651353,-80.7822078",OPERATIONAL,ChIJcfBMdKTfM4gR-OzkHcU48lM
Walmart Pharmacy,44410,2016 Millennium Blvd,Cortland,44410,"2016 Millennium Blvd, Cortland, OH 44410, USA","41.274481400000006,-80.7725933",OPERATIONAL,ChIJY8cbuQbfM4gRVw_SiEFSWxg
Champion Discount Pharmacy,44483,4299 Mahoning Ave NW,Warren,44483,"4299 Mahoning Ave NW, Warren, OH 44483, USA","41.277643,-80.844087",OPERATIONAL,ChIJz7_fQq1hMYgRocfw05DZLyE
CarePoint Partners,44406,4135 Boardman-Canfield Rd,Canfield,44406,"4135 Boardman-Canfield Rd, Canfield, OH 44406, USA","41.0237832,-80.7241576",OPERATIONAL,ChIJb8TiGH_8M4gRDsaHGCA8b8E
South Russell Family Medicine,44022,5192 Chillicothe Rd # 101,Chagrin Falls,44022,"5192 Chillicothe Rd # 101, Chagrin Falls, OH 44022, USA","41.4323268,-81.3386818",OPERATIONAL,ChIJ9zcOZwAQMYgRNpS0lGzkIYM
CVS Pharmacy,44481,3933 Parkman Rd NW,Warren,44481,"3933 Parkman Rd NW, Warren, OH 44481, USA","41.258457199999995,-80.86748539999999",OPERATIONAL,ChIJvSfjL-1gMYgR1aNTahZgedQ
Elite Pharmacy,44231,1 Memory Ln Suite 500,Garrettsville,44231,"1 Memory Ln Suite 500, Garrettsville, OH 44231, USA","41.276485699999995,-81.087107",OPERATIONAL,ChIJgXDExz1qMYgRTLCnYMAr6N8
Walgreens Pharmacy,44410,600 S Mecca St,Cortland,44410,"600 S Mecca St, Cortland, OH 44410, USA","41.3201805,-80.7315836",OPERATIONAL,ChIJPQ1g_sXZM4gR1EvVXCU8pQ8
Giant Eagle Pharmacy,44483,2061 Elm Road,"Plaza, Warren",44483,"2061 Elm Road, Plaza, Warren, OH 44483, USA","41.255323399999995,-80.7933869",OPERATIONAL,ChIJpboB65TfM4gRxq4yH2F_UTc
CVS Pharmacy,44483,620 E Market St,Warren,44481,"620 E Market St, Warren, OH 44481, USA","41.2358851,-80.8100515",OPERATIONAL,ChIJVYgthv_fM4gRQJA_HyrQTiw
CVS Pharmacy,44446,5555 Youngstown Warren Rd,Niles,44446,"5555 Youngstown Warren Rd, Niles, OH 44446, USA","41.2164992,-80.75327519999999",OPERATIONAL,ChIJ7ReiP5PgM4gRwrkbm9694SM
Giant Eagle Pharmacy,44420,4700 Belmont Ave,Youngstown,44505,"4700 Belmont Ave, Youngstown, OH 44505, USA","41.1664805,-80.666851",OPERATIONAL,ChIJmVW8xVzmM4gR9rHOik6wJ0c
Walmart Pharmacy,44505,200 Goldie Rd,Youngstown,44505,"200 Goldie Rd, Youngstown, OH 44505, USA","41.1473517,-80.66165",OPERATIONAL,ChIJQRGtlHbmM4gRKKRJd354lls
Giant Eagle Pharmacy,44515,5220 Mahoning Ave,Youngstown,44515,"5220 Mahoning Ave, Youngstown, OH 44515, USA","41.1011066,-80.7569493",OPERATIONAL,ChIJQzEKIwXjM4gRt8cPly3YRwM
CVS Pharmacy,44446,1331 Youngstown Warren Rd,Niles,44446,"1331 Youngstown Warren Rd, Niles, OH 44446, USA","41.205531199999996,-80.7396342",OPERATIONAL,ChIJf7_QGMHgM4gRwnj278PoGOc
Giant Eagle Pharmacy,44266,909 E Main St,Ravenna,44266,"909 E Main St, Ravenna, OH 44266, USA","41.158839199999996,-81.2277873",OPERATIONAL,ChIJpTnr5RI5MYgR6q0wqCtppV0
Giant Eagle Pharmacy,44514,3130 Center Rd,Poland,44514,"3130 Center Rd, Poland, OH 44514, USA","41.024349300000004,-80.5926184",OPERATIONAL,ChIJtwBeNlLwM4gRjubX7QbX03w
Giant Eagle Pharmacy,44483,2700 Mahoning Ave NW,Warren,44483,"2700 Mahoning Ave NW, Warren, OH 44483, USA","41.2603101,-80.83280760000001",OPERATIONAL,ChIJo21Rv0BgMYgRYzcy0qtwj54
THE TAMARKIN COMPANY,44483,2700 Mahoning Avenue,Warren,44483,"2700 Mahoning Avenue, State Rd NW, Warren, OH 44483, USA","41.2834675,-80.8453179",OPERATIONAL,ChIJe0ZcRa5hMYgRTvYN48wB-nQ
Main Discount Drug,44428,8507 Main St,Kinsman,44428,"8507 Main St, Kinsman, OH 44428, USA","41.4526724,-80.5824015",OPERATIONAL,ChIJ_bkBIYLOM4gRfzmUMGm1UH4
Troutman Drug Co,44446,501 Robbins Ave,Niles,44446,"501 Robbins Ave, Niles, OH 44446, USA","41.182383699999995,-80.7532623",OPERATIONAL,ChIJfZFuGBvhM4gRIHxsk1jDhkU
Giant Eagle Pharmacy,44446,48 Vienna Ave,Niles,44446,"48 Vienna Ave, Niles, OH 44446, USA","41.1842633,-80.75937359999999",OPERATIONAL,ChIJZaWrGwThM4gRBk846sz-DiU
Lincoln Knolls Pharmacy Inc,44405,819 McCartney Rd # 1,Youngstown,44505,"819 McCartney Rd # 1, Youngstown, OH 44505, USA","41.0898244,-80.5831939",OPERATIONAL,ChIJgbKQ-lPuM4gRMrT19QitBM8
Brown's Drug Store,44512,5106 Southern Blvd,Boardman,44512,"5106 Southern Blvd, Boardman, OH 44512, USA","41.047267399999996,-80.6581732",OPERATIONAL,ChIJZQb608b6M4gRKFAdnT-ibEE
Giant Eagle Pharmacy,44024,351 Center St,Chardon,44024,"351 Center St, Chardon, OH 44024, USA","41.5832986,-81.21823289999999",OPERATIONAL,ChIJV09pEngKMYgRRlwkikc4xLQ
The Hometown Pharmacy,44514,1135 W Western Reserve Rd,Youngstown,44514,"1135 W Western Reserve Rd, Youngstown, OH 44514, USA","40.9871744,-80.6723198",OPERATIONAL,ChIJcbc75yv6M4gR7vt7Y-jkLQY
Giant Eagle Pharmacy,44403,Maybrook Mall Shopping Center,Brookfield Township,44403,"Maybrook Mall Shopping Center, 7229 Warren - Sharon Rd, Brookfield Township, OH 44403, USA","41.235617999999995,-80.55766299999999",OPERATIONAL,ChIJcyE1Bz3CM4gRtGd7ByUTDQw
Walmart Pharmacy,44515,6001 Mahoning Ave,Austintown,44515,"6001 Mahoning Ave, Austintown, OH 44515, USA","41.097479299999996,-80.7739181",OPERATIONAL,ChIJGVu5ceXiM4gRYUl9R24bJCk
The Hometown Pharmacy,44471,655 Creed St # 3,Struthers,44471,"655 Creed St # 3, Struthers, OH 44471, USA","41.0511534,-80.61516639999999",OPERATIONAL,ChIJHTmo-BjwM4gRru2dPUfGNms
CVS Pharmacy,44023,16801 Chillicothe Rd,Chagrin Falls,44023,"16801 Chillicothe Rd, Chagrin Falls, OH 44023, USA","41.4123143,-81.3376165",OPERATIONAL,ChIJ0f8OQJ4RMYgR5rdX4AGbLkc
CVS Pharmacy,44026,8519 Mayfield Rd,Chesterland,44026,"8519 Mayfield Rd, Chesterland, OH 44026, USA","41.5217147,-81.33730229999999",OPERATIONAL,ChIJr1n8V6gIMYgRDnLPv1Kst2M
Mercy Health - St. Anne Hospital,43623,3404 W Sylvania Ave,Toledo,43623,"3404 W Sylvania Ave, Toledo, OH 43623, USA","41.6935557,-83.6257808",OPERATIONAL,ChIJJ5UymRp_PIgR76VI3sD62ls
Walgreens Pharmacy,43623,5815 Secor Rd,Toledo,43623,"5815 Secor Rd, Toledo, OH 43623, USA","41.7215199,-83.6248049",OPERATIONAL,ChIJqZP7j7d_PIgRNlHe4TwA_1I
Meijer Pharmacy,43612,1500 E Alexis Rd,Toledo,43612,"1500 E Alexis Rd, Toledo, OH 43612, USA","41.720870999999995,-83.5115399",OPERATIONAL,ChIJj1N5avSBO4gRF4q-d1xaKhQ
CVS Pharmacy,43560,7510 W Sylvania Ave,Sylvania,43560,"7510 W Sylvania Ave, Sylvania, OH 43560, USA","41.6890358,-83.7239814",OPERATIONAL,ChIJjW8otfR8PIgRWc1-nNwRW-I
CVS Pharmacy,43606,4121 Monroe St,Toledo,43606,"4121 Monroe St, Toledo, OH 43606, USA","41.6799827,-83.6041071",OPERATIONAL,ChIJy52630J_PIgRJdEaR-ZCzeM
Kroger Pharmacy,43560,7545 W Sylvania Ave,Sylvania,43560,"7545 W Sylvania Ave, Sylvania, OH 43560, USA","41.6867063,-83.724339",OPERATIONAL,ChIJrYVQcIt8PIgRYiXRaiFQAqw
CVS Pharmacy,43623,5225 Monroe St,Toledo,43623,"5225 Monroe St, Toledo, OH 43623, USA","41.698933499999995,-83.65429309999999",OPERATIONAL,ChIJlXXje_N-PIgRyEKSB2S6Tvs
Kroger Pharmacy,43613,4925 Jackman Rd,Toledo,43613,"4925 Jackman Rd, Toledo, OH 43613, USA","41.7046151,-83.586629",OPERATIONAL,ChIJ-cil8n6AO4gRqWOLFXhPogI
Toledo Family Pharmacy,43612,1601 W Sylvania Ave,Toledo,43612,"1601 W Sylvania Ave, Toledo, OH 43612, USA","41.6921344,-83.5825534",OPERATIONAL,ChIJe_vuHoWAO4gR7tpjLgd6Ht0
Kroger Pharmacy,43560,6235 Monroe St,Sylvania,43560,"6235 Monroe St, Sylvania, OH 43560, USA","41.714807,-83.6925977",OPERATIONAL,ChIJsSPJIs99PIgRD9252CWCDkg
Erie Drug,43612,4502 Lewis Ave,Toledo,43612,"4502 Lewis Ave, Toledo, OH 43612, USA","41.6999949,-83.5657775",OPERATIONAL,ChIJDXaM__WAO4gReP1fqshQ4ak
Kroger Pharmacy,43613,4533 Monroe St,Toledo,43613,"4533 Monroe St, Toledo, OH 43613, USA","41.6873035,-83.6214531",OPERATIONAL,ChIJP5fENBF_PIgRisP0XbXPrXc
Harness Health Pharmacy - St. Anne,43623,3404 W Sylvania Ave,Toledo,43623,"3404 W Sylvania Ave, Toledo, OH 43623, USA","41.6935557,-83.6257808",OPERATIONAL,ChIJ81w0mRp_PIgRihsuNA8KSII
Franklin Park Pharmacy,43623,4020 Secor Rd,Toledo,43623,"4020 Secor Rd, Toledo, OH 43623, USA","41.6925066,-83.622838",OPERATIONAL,ChIJB--V76x_PIgRkxnBATjUUwQ
Sylvania Rx Pharmacy,43560,6600 W Sylvania Ave Unit 1E,Sylvania,43560,"6600 W Sylvania Ave Unit 1E, Sylvania, OH 43560, USA","41.690532,-83.7021613",OPERATIONAL,ChIJI3DbQuN9PIgRT5z9nU1RjMc
Progressive Wellness Pharmacy,43560,7640 W Sylvania Ave Suite C1,Sylvania,43560,"7640 W Sylvania Ave Suite C1, Sylvania, OH 43560, USA","41.689429,-83.7273704",OPERATIONAL,ChIJvUg2_XN9PIgRiuXOEftWUIQ
Sylvania Family Pharmacy,43623,5412 Monroe St,Toledo,43623,"5412 Monroe St, Toledo, OH 43623, USA","41.705503199999995,-83.6616477",OPERATIONAL,ChIJbfUuy5l_PIgRomMmToiiX-0
Walmart Pharmacy,43528,1355 S McCord Rd,Holland,43528,"1355 S McCord Rd, Holland, OH 43528, USA","41.616668,-83.6991551",OPERATIONAL,ChIJtbdtukd6PIgRnC2CUi-Bkg0
Kroger Pharmacy,43611,4633 Suder Ave,Toledo,43611,"4633 Suder Ave, Toledo, OH 43611, USA","41.705608399999996,-83.50065889999999",OPERATIONAL,ChIJ5w48YS-CO4gRCMi8Qf2FgeY
Walmart Pharmacy,43616,3721 Navarre Ave,Oregon,43616,"3721 Navarre Ave, Oregon, OH 43616, USA","41.6397534,-83.4593534",OPERATIONAL,ChIJrw7QAYyEO4gRjz8vY56o-as
Lindau Drug,43560,5645 Main St,Sylvania,43560,"5645 Main St, Sylvania, OH 43560, USA","41.7163092,-83.7033962",OPERATIONAL,ChIJq6QFOLd9PIgRz2mA8PD_rWc
GoodNeighbors Family Pharmacy,43608,625 E Manhattan Blvd,Toledo,43608,"625 E Manhattan Blvd, Toledo, OH 43608, USA","41.6870307,-83.5309027",OPERATIONAL,ChIJ0SweHNOBO4gR6vnuQPPmkPQ
Care Plus Pharmacy,43612,1210 W Sylvania Ave,Toledo,43612,"1210 W Sylvania Ave, Toledo, OH 43612, USA","41.6928061,-83.57019199999999",OPERATIONAL,ChIJ2Zuhk3aBO4gRFW7WnJFeszg
Promed Discount Pharmacy,43611,4747 Suder Ave #105,Toledo,43611,"4747 Suder Ave #105, Toledo, OH 43611, USA","41.7065145,-83.5001058",OPERATIONAL,ChIJBV3WYw2DO4gRX59gHMiX5pc
Walgreens Pharmacy,44012,32798 Walker Rd,Avon Lake,44012,"32798 Walker Rd, Avon Lake, OH 44012, USA","41.4935873,-82.0202954",OPERATIONAL,ChIJXV8X3-ePMIgRRSDsM2s17Lc
CVS Pharmacy,44145,30791 Detroit Rd,Westlake,44145,"30791 Detroit Rd, Westlake, OH 44145, USA","41.460602,-81.96008359999999",OPERATIONAL,ChIJX6K_RvORMIgRth_C71KgUA8
