GISJOIN,FIPS,ADI_NATRANK,ADI_STATERNK
G39014109566003,391419566003,55,3
G39014109566004,391419566004,67,5
G39014109567001,391419567001,88,8
G39014109567002,391419567002,54,3
G39014109567003,391419567003,76,6
G39014109567004,391419567004,88,8
G39014109568001,391419568001,81,7
G39014109568002,391419568002,85,8
G39014109568003,391419568003,83,7
G39014109568004,391419568004,83,7
G39014109568005,391419568005,82,7
G39014109569001,391419569001,77,6
G39014109569002,391419569002,87,8
G39014109569003,391419569003,86,8
G39014109569004,391419569004,95,9
G39014309608001,391439608001,77,6
G39014309608002,391439608002,63,4
G39014309608003,391439608003,57,3
G39014309608004,391439608004,67,5
G39014309609001,391439609001,54,3
G39014309609002,391439609002,55,3
G39014309609003,391439609003,65,4
G39014309610001,391439610001,61,4
G39014309610002,391439610002,68,5
G39014309610003,391439610003,61,4
G39014309610004,391439610004,67,5
G39014309611001,391439611001,61,4
G39014309611002,391439611002,59,4
G39014309611003,391439611003,89,8
G39014309611004,391439611004,72,6
G39014309612001,391439612001,65,4
G39014309612002,391439612002,67,5
G39014309612003,391439612003,68,5
G39014309612004,391439612004,59,4
G39014309613001,391439613001,68,5
G39014309613002,391439613002,67,5
G39014309613003,391439613003,84,7
G39014309613004,391439613004,66,5
G39014309614001,391439614001,94,9
G39014309614002,391439614002,66,5
G39014309614003,391439614003,82,7
G39014309615001,391439615001,91,9
G39014309615002,391439615002,88,8
G39014309615003,391439615003,90,8
G39014309615004,391439615004,87,8
G39014309615005,391439615005,89,8
G39014309616001,391439616001,90,8
G39014309616002,391439616002,91,9
G39014309616003,391439616003,92,9
G39014309617001,391439617001,GQ,GQ
G39014309617002,391439617002,75,6
G39014309617003,391439617003,74,6
G39014309617004,391439617004,74,6
G39014309618001,391439618001,86,8
G39014309618002,391439618002,91,9
G39014309618003,391439618003,88,8
G39014309618004,391439618004,75,6
G39014309619001,391439619001,73,6
G39014309619002,391439619002,76,6
G39014309619003,391439619003,82,7
G39014309620001,391439620001,85,8
G39014309620002,391439620002,88,8
G39014309620003,391439620003,82,7
G39014309620004,391439620004,82,7
G39014309620005,391439620005,85,8
G39014309621001,391439621001,79,7
G39014309621002,391439621002,70,5
G39014309621003,391439621003,67,5
G39014309621004,391439621004,68,5
G39014309622001,391439622001,55,3
G39014309622002,391439622002,80,7
G39014309622003,391439622003,89,8
G39014309622004,391439622004,81,7
G39014500021001,391450021001,65,4
G39014500021002,391450021002,69,5
G39014500021003,391450021003,76,6
G39014500022001,391450022001,83,7
G39014500022002,391450022002,61,4
G39014500022003,391450022003,81,7
G39014500022004,391450022004,GQ,GQ
G39014500023001,391450023001,88,8
G39014500023002,391450023002,88,8
G39014500023003,391450023003,88,8
G39014500023004,391450023004,88,8
G39014500024001,391450024001,89,8
G39014500024002,391450024002,89,8
G39014500024003,391450024003,88,8
G39014500024004,391450024004,90,8
G39014500025001,391450025001,82,7
G39014500025002,391450025002,80,7
G39014500025003,391450025003,70,5
G39014500025004,391450025004,83,7
G39014500026001,391450026001,82,7
G39014500026002,391450026002,81,7
G39014500026003,391450026003,86,8
G39014500026004,391450026004,84,7
G39014500027001,391450027001,59,4
G39014500027002,391450027002,56,3
G39014500027003,391450027003,55,3
G39014500027004,391450027004,51,3
G39014500028001,391450028001,81,7
G39014500028002,391450028002,74,6
G39014500028003,391450028003,91,9
G39014500028004,391450028004,79,7
G39014500029011,391450029011,69,5
G39014500029012,391450029012,67,5
G39014500029021,391450029021,52,3
G39014500029022,391450029022,60,4
G39014500030001,391450030001,91,9
G39014500030002,391450030002,91,9
G39014500030003,391450030003,92,9
G39014500030004,391450030004,92,9
G39014500031001,391450031001,97,10
G39014500031002,391450031002,99,10
G39014500031003,391450031003,97,10
G39014500032001,391450032001,99,10
G39014500032002,391450032002,99,10
G39014500033001,391450033001,84,7
G39014500033002,391450033002,88,8
G39014500034001,391450034001,100,10
G39014500034002,391450034002,74,6
G39014500034003,391450034003,96,9
G39014500034004,391450034004,99,10
G39014500034005,391450034005,99,10
G39014500035001,391450035001,97,10
G39014500035002,391450035002,93,9
G39014500035003,391450035003,100,10
G39014500036001,391450036001,GQ,GQ
G39014500036002,391450036002,82,7
G39014500036003,391450036003,82,7
G39014500037001,391450037001,88,8
G39014500037002,391450037002,98,10
G39014500037003,391450037003,90,8
G39014500038001,391450038001,88,8
G39014500038002,391450038002,71,5
G39014500038003,391450038003,97,10
G39014500039001,391450039001,95,9
G39014500039002,391450039002,92,9
G39014500039003,391450039003,97,10
G39014500040001,391450040001,91,9
G39014500040002,391450040002,91,9
G39014500040003,391450040003,90,8
G39014500040004,391450040004,90,8
G39014709625001,391479625001,71,5
G39014709625002,391479625002,70,5
G39014709625003,391479625003,65,4
G39014709625004,391479625004,86,8
G39014709626001,391479626001,66,5
G39014709626002,391479626002,73,6
G39014709626003,391479626003,68,5
G39014709626004,391479626004,64,4
G39014709627001,391479627001,87,8
G39014709627002,391479627002,82,7
G39014709627003,391479627003,80,7
G39014709627004,391479627004,81,7
G39014709628001,391479628001,86,8
G39014709628002,391479628002,95,9
G39014709628003,391479628003,92,9
G39014709628004,391479628004,89,8
G39014709629001,391479629001,92,9
G39014709629002,391479629002,89,8
G39014709629003,391479629003,86,8
G39014709629004,391479629004,96,9
G39014709629005,391479629005,94,9
G39014709630001,391479630001,97,10
G39014709630002,391479630002,76,6
G39014709631001,391479631001,72,6
G39014709631002,391479631002,66,5
G39014709631003,391479631003,69,5
G39014709631004,391479631004,62,4
G39014709632001,391479632001,86,8
G39014709632002,391479632002,96,9
G39014709632003,391479632003,86,8
G39014709632004,391479632004,82,7
G39014709633001,391479633001,70,5
G39014709633002,391479633002,79,7
G39014709633003,391479633003,85,8
G39014709633004,391479633004,GQ,GQ
G39014709634001,391479634001,75,6
G39014709634002,391479634002,87,8
G39014709634003,391479634003,85,8
G39014709635001,391479635001,90,8
G39014709635002,391479635002,84,7
G39014709635003,391479635003,92,9
G39014709635004,391479635004,GQ,GQ
G39014709635005,391479635005,88,8
G39014709636001,391479636001,71,5
G39014709636002,391479636002,GQ,GQ
G39014709636003,391479636003,74,6
G39014709636004,391479636004,91,9
G39014709636005,391479636005,62,4
G39014709637001,391479637001,60,4
G39014709637002,391479637002,62,4
G39014709637003,391479637003,75,6
G39014709638001,391479638001,83,7
G39014709638002,391479638002,74,6
G39014709638003,391479638003,84,7
G39014709638004,391479638004,60,4
G39014909714001,391499714001,67,5
G39014909714002,391499714002,60,4
G39014909714003,391499714003,72,6
G39014909715001,391499715001,57,3
G39014909715002,391499715002,66,5
G39014909715003,391499715003,53,3
G39014909715004,391499715004,66,5
G39014909716001,391499716001,46,2
G39014909716002,391499716002,49,2
G39014909716003,391499716003,42,2
G39014909717001,391499717001,46,2
G39014909717002,391499717002,59,4
G39014909717003,391499717003,64,4
G39014909718001,391499718001,75,6
G39014909718002,391499718002,85,8
G39014909718003,391499718003,86,8
G39014909718004,391499718004,91,9
G39014909719001,391499719001,66,5
G39014909719002,391499719002,77,6
G39014909719003,391499719003,80,7
G39014909719004,391499719004,57,3
G39014909720001,391499720001,89,8
G39014909720002,391499720002,90,8
G39014909720003,391499720003,93,9
G39014909720004,391499720004,89,8
G39014909720005,391499720005,90,8
G39014909721001,391499721001,31,1
G39014909721002,391499721002,69,5
G39014909721003,391499721003,71,5
G39014909721004,391499721004,73,6
G39014909722001,391499722001,60,4
G39014909722002,391499722002,72,6
G39014909722003,391499722003,73,6
G39014909722004,391499722004,57,3
G39014909722005,391499722005,70,5
G39014909723001,391499723001,52,3
G39014909723002,391499723002,82,7
G39014909723003,391499723003,50,3
G39014909723004,391499723004,56,3
G39015107001001,391517001001,100,10
G39015107001002,391517001002,100,10
G39015107002001,391517002001,98,10
G39015107002002,391517002002,98,10
G39015107002003,391517002003,99,10
G39015107003001,391517003001,99,10
G39015107003002,391517003002,99,10
G39015107004001,391517004001,85,8
G39015107004002,391517004002,89,8
G39015107004003,391517004003,92,9
G39015107004004,391517004004,80,7
G39015107005001,391517005001,96,9
G39015107005002,391517005002,99,10
G39015107006001,391517006001,87,8
G39015107006002,391517006002,89,8
G39015107006003,391517006003,87,8
G39015107007011,391517007011,68,5
G39015107007012,391517007012,87,8
G39015107007021,391517007021,78,6
G39015107007022,391517007022,84,7
G39015107007023,391517007023,95,9
G39015107007024,391517007024,GQ,GQ
G39015107008001,391517008001,96,9
G39015107008002,391517008002,96,9
G39015107008003,391517008003,96,9
G39015107008004,391517008004,96,9
G39015107010001,391517010001,100,10
G39015107010002,391517010002,100,10
G39015107010003,391517010003,98,10
G39015107011001,391517011001,89,8
G39015107011002,391517011002,94,9
G39015107011003,391517011003,85,8
G39015107011004,391517011004,86,8
G39015107012001,391517012001,93,9
G39015107012002,391517012002,94,9
G39015107012003,391517012003,94,9
G39015107012004,391517012004,91,9
G39015107013001,391517013001,99,10
G39015107013002,391517013002,98,10
G39015107013003,391517013003,98,10
G39015107015001,391517015001,100,10
G39015107015002,391517015002,100,10
G39015107015003,391517015003,100,10
G39015107017001,391517017001,97,10
G39015107017002,391517017002,99,10
G39015107017003,391517017003,100,10
G39015107018001,391517018001,100,10
G39015107018002,391517018002,100,10
G39015107018003,391517018003,100,10
G39015107021001,391517021001,96,9
G39015107021002,391517021002,98,10
G39015107021003,391517021003,97,10
G39015107023001,391517023001,100,10
G39015107023002,391517023002,100,10
G39015107025001,391517025001,99,10
G39015107025002,391517025002,98,10
G39015107025003,391517025003,99,10
G39015107025004,391517025004,99,10
G39015107102001,391517102001,100,10
G39015107102002,391517102002,98,10
G39015107102003,391517102003,99,10
G39015107102004,391517102004,97,10
G39015107103001,391517103001,96,9
G39015107103002,391517103002,90,8
G39015107103003,391517103003,66,5
G39015107104001,391517104001,86,8
G39015107105001,391517105001,98,10
G39015107105002,391517105002,99,10
G39015107105003,391517105003,97,10
G39015107105004,391517105004,96,9
G39015107106001,391517106001,69,5
G39015107106002,391517106002,80,7
G39015107106003,391517106003,87,8
G39015107107001,391517107001,GQ,GQ
G39015107107002,391517107002,81,7
G39015107107003,391517107003,70,5
G39015107108001,391517108001,74,6
G39015107108002,391517108002,68,5
G39015107108003,391517108003,81,7
G39015107108004,391517108004,64,4
G39015107109001,391517109001,57,3
G39015107109002,391517109002,42,2
G39015107109003,391517109003,47,2
G39015107109004,391517109004,61,4
G39015107110011,391517110011,65,4
G39015107110012,391517110012,71,5
G39015107110013,391517110013,66,5
G39015107110021,391517110021,34,1
G39015107110022,391517110022,43,2
G39015107110023,391517110023,33,1
G39015107111111,391517111111,65,4
G39015107111112,391517111112,49,2
G39015107111113,391517111113,53,3
G39015107111121,391517111121,48,2
G39015107111122,391517111122,47,2
G39015107111123,391517111123,37,2
G39015107111211,391517111211,44,2
G39015107111212,391517111212,55,3
G39015107111213,391517111213,42,2
G39015107111214,391517111214,41,2
G39015107111215,391517111215,41,2
G39015107111221,391517111221,39,2
G39015107111222,391517111222,38,2
G39015107111223,391517111223,41,2
G39015107112021,391517112021,55,3
G39015107112022,391517112022,61,4
G39015107112023,391517112023,58,3
G39015107112024,391517112024,81,7
G39015107112111,391517112111,63,4
G39015107112112,391517112112,63,4
G39015107112113,391517112113,61,4
G39015107112114,391517112114,62,4
G39015107112121,391517112121,61,4
G39015107113121,391517113121,25,1
G39015107113122,391517113122,54,3
G39015107113123,391517113123,27,1
G39015107113124,391517113124,43,2
G39015107113211,391517113211,18,1
G39015107113212,391517113212,54,3
G39015107113213,391517113213,52,3
G39015107113221,391517113221,65,4
G39015107113222,391517113222,64,4
G39015107113231,391517113231,27,1
G39015107113232,391517113232,37,2
G39015107113241,391517113241,46,2
G39015107113242,391517113242,40,2
G39015107113243,391517113243,36,2
G39015107114021,391517114021,63,4
G39015107114022,391517114022,34,1
G39015107114023,391517114023,53,3
G39015107114024,391517114024,55,3
G39015107114111,391517114111,38,2
G39015107114112,391517114112,33,1
G39015107114121,391517114121,78,6
G39015107114122,391517114122,75,6
G39015107114123,391517114123,62,4
G39015107114124,391517114124,65,4
G39015107114125,391517114125,81,7
G39015107115011,391517115011,46,2
G39015107115012,391517115012,66,5
G39015107115021,391517115021,54,3
G39015107115022,391517115022,65,4
G39015107115023,391517115023,60,4
G39015107115024,391517115024,54,3
G39015107116001,391517116001,76,6
G39015107116002,391517116002,76,6
G39015107116003,391517116003,78,6
G39015107116004,391517116004,76,6
G39015107116005,391517116005,84,7
G39015107117001,391517117001,77,6
G39015107117002,391517117002,80,7
G39015107117003,391517117003,81,7
G39015107117004,391517117004,84,7
G39015107117005,391517117005,83,7
G39015107117006,391517117006,86,8
G39015107118001,391517118001,69,5
G39015107118002,391517118002,73,6
G39015107118003,391517118003,57,3
G39015107118004,391517118004,76,6
G39015107118005,391517118005,72,6
G39015107119001,391517119001,78,6
G39015107119002,391517119002,69,5
G39015107119003,391517119003,73,6
G39015107119004,391517119004,75,6
G39015107120001,391517120001,56,3
G39015107120002,391517120002,70,5
G39015107120003,391517120003,73,6
G39015107120004,391517120004,69,5
G39015107121021,391517121021,58,3
G39015107121022,391517121022,45,2
G39015107121023,391517121023,53,3
G39015107121024,391517121024,55,3
G39015107121121,391517121121,42,2
G39015107121122,391517121122,49,2
G39015107121131,391517121131,46,2
G39015107121141,391517121141,49,2
G39015107121142,391517121142,55,3
G39015107121143,391517121143,48,2
G39015107122011,391517122011,GQ,GQ
G39015107122012,391517122012,54,3
G39015107122013,391517122013,35,1
G39015107122021,391517122021,55,3
G39015107122022,391517122022,55,3
G39015107122023,391517122023,51,3
G39015107123001,391517123001,78,6
G39015107123002,391517123002,83,7
G39015107123003,391517123003,55,3
G39015107124001,391517124001,66,5
G39015107124002,391517124002,92,9
G39015107124003,391517124003,54,3
G39015107124004,391517124004,GQ,GQ
G39015107125001,391517125001,71,5
G39015107126011,391517126011,78,6
G39015107126012,391517126012,65,4
G39015107126021,391517126021,81,7
G39015107126022,391517126022,64,4
G39015107126023,391517126023,57,3
G39015107126024,391517126024,67,5
G39015107127001,391517127001,52,3
G39015107127002,391517127002,52,3
G39015107127003,391517127003,52,3
G39015107128001,391517128001,63,4
G39015107128002,391517128002,62,4
G39015107128003,391517128003,65,4
G39015107128004,391517128004,58,3
G39015107129001,391517129001,84,7
G39015107129002,391517129002,74,6
G39015107129003,391517129003,64,4
G39015107129004,391517129004,74,6
G39015107130001,391517130001,64,4
G39015107130002,391517130002,60,4
G39015107130003,391517130003,63,4
G39015107130004,391517130004,71,5
